environment,frozen_registry_sha256,feature,permutation_mean,permutation_sd,n_folds
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_07,-8.394626084162749e-06,0.0008985678311614403,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_08,0.007985656639268084,0.006052739219559363,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_09,3.3619908632694555e-05,0.0017987878000096122,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_00,0.003877524062794193,0.004627087844714347,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_01,-0.0012762923012934783,0.0025979641013550523,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_02,0.0005721888493228023,0.0034769033409599607,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_03,0.0010293270916132394,0.002514908301314802,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_04,0.0025801103816051013,0.003259131601471547,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_05,0.003322174506771897,0.004672064191280849,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_00,0.0004984053853427262,0.0014892652226718552,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_01,0.000715584331598131,0.002728951408283582,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_02,0.0006706640803728421,0.0024141431202023595,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_03,0.003167502086991708,0.004205490585238273,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_04,3.207956152342558e-05,0.0012550384903779568,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_05,0.0001678253030871768,0.0013657979498389037,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_06,0.000615395324199471,0.00232766462218033,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_07,6.808165390053874e-05,0.0005675180685079917,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_00,0.0004446611223589969,0.0023315757416000073,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_01,-0.00013901306612678263,0.0015602234549024192,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_02,-0.0002831906401485784,0.0014984960653174186,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_03,0.00010888837954999657,0.0009023475894386552,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_00,-7.748151259764543e-05,0.0005784154151867351,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_01,7.193508247166914e-05,0.0005762569330021818,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_02,0.00020667612704455645,0.0007809965249013086,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_03,0.00018633204398592617,0.0004324667853532108,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_04,-1.3098151390204352e-06,0.0012524069083281872,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_05,8.105142528686179e-05,0.0009063769455817015,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_06,0.0002735563373344518,0.0018725786108517366,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_07,0.0005970042911990343,0.001760600353783689,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_08,0.0005096479166430412,0.0016669631809896307,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_09,-0.00011513743315119118,0.0014155725670353498,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_00,-0.000349538963464574,0.0017255402841401043,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_01,-0.0014669462419024523,0.003507916819065685,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_02,0.0002468057349446847,0.0028561377936678315,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_03,0.0013512029133508185,0.0029067268369011127,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_04,0.00012364457756759242,0.001420747858068776,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_05,0.002379337552241147,0.0035925091593347544,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_00,0.0008753797601834904,0.0025347371040973536,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_01,0.00011927543838762081,0.0023325843557302044,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_02,0.005916915173577567,0.005813456225232464,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_03,0.009052543338931834,0.013254825623841891,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_04,0.00011381852281106923,0.001088725747970453,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_05,0.0011867415763325599,0.0033617233471145112,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_06,0.006142919469049087,0.006338428519940804,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_07,0.0009127502032236889,0.0012726636460264952,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_00,-0.00025907919293079634,0.00114897611963326,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_01,-0.000692942579030903,0.0026770013094122385,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_02,1.8286288711459136e-05,0.0015202819031245598,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_03,0.0001971689763910933,0.001073245920520602,60
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_00,-3.080383173989509e-05,8.000457307934529e-05,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_01,0.00010081008170180021,0.00027664546159583583,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_02,5.1648520261821096e-05,0.000100320143947869,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_03,0.00025627441373088367,0.0004357078280796163,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_04,5.898255579100028e-05,0.00020696383087110334,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_05,-6.415367146646773e-05,0.00024840556430156787,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_06,-0.0001267422570015997,0.000269618689946694,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_07,0.0002756755614243915,0.00042194535316956376,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_08,-5.946418037201343e-05,0.00021780053093119848,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_09,3.199826391874402e-05,0.00030190314720074233,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_00,0.00013805863846663713,0.0011609263940981062,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_01,-0.00013832100678044337,0.0006177304304957221,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_02,0.00014352022847158308,0.0006286329757841595,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_03,1.1845079154165772e-05,0.00028554021427849087,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_04,2.227049146237096e-05,0.00036898371084466777,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_05,-0.00011052371417331434,0.0003470563192725829,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_00,2.3146034413510746e-05,9.19886142732001e-05,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_01,-8.134049263028298e-05,0.00014084796947372728,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_02,2.5923157782742345e-05,0.00023692793648384477,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_03,-1.3786173285521933e-05,8.186761463587648e-05,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_04,-5.525060433756816e-06,0.00025869158593472285,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_05,0.00014323413450231803,0.00017903727421615431,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_06,-8.564398734072405e-05,0.000385860240123966,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_07,-5.6019198367747896e-06,1.9958668954547542e-05,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_00,8.249608482465328e-06,0.0004933726437629983,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_01,0.000140444019359263,0.00018938329426089628,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_02,0.00011670307698247173,0.00020863128033723883,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_03,7.114460514914822e-05,0.00020848882005362066,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_00,-3.320985080815242e-05,0.0001783168613970354,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_01,0.00011786007627162531,0.0003129495470635503,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_02,-3.7527694110676504e-06,0.00011444074622642386,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_03,0.00041135145376578847,0.0006145969795259695,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_04,-7.187858850449258e-05,0.00019606541143030282,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_05,0.00029343310093707387,0.0005452203684241351,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_06,-8.308649260537389e-05,0.0005333702912201266,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_07,0.00042211218910714887,0.0006819793967539368,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_08,0.0004240185073649816,0.0005137690672020589,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_09,-3.476983223383671e-05,0.00020244827630168862,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_00,0.0007865532125709654,0.0010596821291332852,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_01,-0.00011058657865384292,0.000665941419018315,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_02,0.0001880535483253972,0.00039546526485925677,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_03,-9.313925844587716e-05,0.0004074361455459964,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_04,0.00044381852080143297,0.0005695401649750602,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_05,-0.00014191532828867573,0.0004686449175049839,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_00,0.0003882428487153311,0.0004868416606027135,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_01,8.968482087025793e-05,0.00020754710382758323,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_02,-4.056530901255795e-05,0.00018420886103445735,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_03,0.0001573177138539661,0.0002944529062139048,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_04,0.00013257131240258327,0.000410685138931874,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_05,5.167724256858556e-06,0.00013150618575285197,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_06,-6.0537908303172815e-05,0.00027439517533971386,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_07,-7.172801050336908e-06,0.00013357767995151606,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_00,8.826381048209393e-05,0.00029469599828589593,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_01,-3.759064365554954e-05,0.0002325911076249446,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_02,-2.867197357806865e-05,0.0002446436635926849,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_03,-3.62465179266358e-05,0.00029600583687648403,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_00,0.0002230753606054884,0.00047526573990891175,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_01,0.0010222710550856957,0.0007572921976838499,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_02,0.00032291897378532625,0.0006641125455355289,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_03,0.000918303340421626,0.0005309186964626396,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_04,3.458426986192401e-05,0.0003251716402684298,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_05,0.00045040000686151954,0.0006996406242558168,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_06,0.0005162957185561775,0.0009143528328627986,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_07,0.00028132312207832894,0.000507061745178301,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_08,0.004471019767170857,0.002122422806448513,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_09,0.0012152669676640433,0.000968593617747514,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_00,0.003060770920512055,0.0016567159144434843,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_01,0.0013140233659549767,0.0009723327015738764,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_02,0.0012377462883336836,0.0013773710427779874,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_03,0.0009043680584745287,0.0013540814678907657,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_04,0.0013109174475806433,0.0012873237284036266,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_05,0.0010694441509278934,0.0007336066917748062,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_00,0.001218427827355456,0.0009683035170510385,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_01,0.00037813910044864896,0.0006356198762378331,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_02,-0.0002072769507404463,0.0005780930682100061,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_03,0.004470987590247055,0.003099842743768961,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_04,3.9857426493585445e-05,0.00048714622119517956,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_05,-0.00012156797245787183,0.00054587056079404,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_06,0.0005315322455265078,0.0009617660197623019,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_07,0.00010275343208474934,0.00022036624361837783,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_00,0.00047004966990401204,0.000860364274527658,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_01,2.493339886882236e-05,0.0007106589013505793,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_02,6.188797554026089e-05,0.0003730289398964854,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_03,8.849835999868993e-05,0.00035612884670863977,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_00,-2.4092495682720427e-05,0.00015351876389450806,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_01,4.772698326517092e-05,0.00023326415651508497,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_02,9.10004805614965e-05,0.00035796788770028876,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_03,0.00035262730085630634,0.00041453627165624916,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_04,-6.411245974993762e-05,0.00032178021783977966,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_05,2.949180188951961e-05,7.56738359520191e-05,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_06,0.00010283908103578265,0.0003999010983789973,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_07,0.000848566185386368,0.0011581774574011027,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_08,0.0001673173021943438,0.0003875456406431128,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_09,-2.4575197942642662e-05,0.0003405698819896912,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_00,0.00015695043082554946,0.0006518130316401723,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_01,0.0011958972170015754,0.0007907329405212629,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_02,0.0014276106691319956,0.001921888148775815,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_03,0.0009577560524629732,0.0006420820933813906,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_04,0.00016315388586530624,0.0005889819545278177,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_05,0.0012953367890807532,0.001127123250183862,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_00,0.0003200712669616616,0.0007499954258487091,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_01,0.0005628785863144211,0.0007037097863072296,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_02,0.0011340229553413645,0.0016297701179203963,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_03,0.001145631435532803,0.00116724972497524,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_04,4.115149204276617e-05,0.00026519458114900556,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_05,0.0009235989122873822,0.0008274889853962068,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_06,0.0027623173506377643,0.001444464075437182,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_07,0.00028886631458050854,0.0007136894492514226,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_00,-2.9612418329355572e-05,0.0003848640993761592,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_01,-0.00014238915523063592,0.0006644231263219484,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_02,6.71674419317388e-05,0.00038011045851444025,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_03,6.195339312559112e-05,0.00013206323040990977,12
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_00,-6.818100900335919e-05,0.0012867246626001685,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_01,9.489895822015574e-05,0.001260852834956301,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_02,4.1632757732935435e-05,0.0004308670768369601,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_03,-6.058416193769021e-05,0.000590227736790511,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_04,-2.7799821091821497e-05,0.0011687413451585543,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_05,9.683295936545322e-05,0.000698834303548464,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_06,4.3451037065160106e-05,0.0012187846678710942,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_07,-4.1965771034421785e-06,0.0015461949541033238,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_08,0.00013101280234738649,0.0020251034565856186,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_09,6.725998459594513e-05,0.0014841750085549154,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_00,0.00040249762259594266,0.0024933362014651467,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_01,7.265627529207119e-05,0.0017849930643333378,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_02,0.00013639960398550144,0.001650227620821055,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_03,0.0001313897776506608,0.001179742844992338,240
